frame,gt_v0_x,gt_v0_y,gt_v0_z,gt_v1_x,gt_v1_y,gt_v1_z,gt_v2_x,gt_v2_y,gt_v2_z,gt_v3_x,gt_v3_y,gt_v3_z,gt_v4_x,gt_v4_y,gt_v4_z,gt_v5_x,gt_v5_y,gt_v5_z,gt_v6_x,gt_v6_y,gt_v6_z,gt_v7_x,gt_v7_y,gt_v7_z,gt_center_x,gt_center_y,gt_center_z,noisy_v0_x,noisy_v0_y,noisy_v0_z,noisy_v1_x,noisy_v1_y,noisy_v1_z,noisy_v2_x,noisy_v2_y,noisy_v2_z,noisy_v3_x,noisy_v3_y,noisy_v3_z,noisy_v4_x,noisy_v4_y,noisy_v4_z,noisy_v5_x,noisy_v5_y,noisy_v5_z,noisy_v6_x,noisy_v6_y,noisy_v6_z,noisy_v7_x,noisy_v7_y,noisy_v7_z,noisy_center_x,noisy_center_y,noisy_center_z,kabsch_v0_x,kabsch_v0_y,kabsch_v0_z,kabsch_v1_x,kabsch_v1_y,kabsch_v1_z,kabsch_v2_x,kabsch_v2_y,kabsch_v2_z,kabsch_v3_x,kabsch_v3_y,kabsch_v3_z,kabsch_v4_x,kabsch_v4_y,kabsch_v4_z,kabsch_v5_x,kabsch_v5_y,kabsch_v5_z,kabsch_v6_x,kabsch_v6_y,kabsch_v6_z,kabsch_v7_x,kabsch_v7_y,kabsch_v7_z,kabsch_center_x,kabsch_center_y,kabsch_center_z,opt_no_filter_v0_x,opt_no_filter_v0_y,opt_no_filter_v0_z,opt_no_filter_v1_x,opt_no_filter_v1_y,opt_no_filter_v1_z,opt_no_filter_v2_x,opt_no_filter_v2_y,opt_no_filter_v2_z,opt_no_filter_v3_x,opt_no_filter_v3_y,opt_no_filter_v3_z,opt_no_filter_v4_x,opt_no_filter_v4_y,opt_no_filter_v4_z,opt_no_filter_v5_x,opt_no_filter_v5_y,opt_no_filter_v5_z,opt_no_filter_v6_x,opt_no_filter_v6_y,opt_no_filter_v6_z,opt_no_filter_v7_x,opt_no_filter_v7_y,opt_no_filter_v7_z,opt_no_filter_center_x,opt_no_filter_center_y,opt_no_filter_center_z,opt_v0_x,opt_v0_y,opt_v0_z,opt_v1_x,opt_v1_y,opt_v1_z,opt_v2_x,opt_v2_y,opt_v2_z,opt_v3_x,opt_v3_y,opt_v3_z,opt_v4_x,opt_v4_y,opt_v4_z,opt_v5_x,opt_v5_y,opt_v5_z,opt_v6_x,opt_v6_y,opt_v6_z,opt_v7_x,opt_v7_y,opt_v7_z,opt_center_x,opt_center_y,opt_center_z
158,1.237731154018085,-4.565434960935847,-0.6616953621880826,-0.21600149597415885,-3.7504442211434204,0.44394991383814775,0.9615458315366314,-2.1821608023924512,0.8362118288171145,2.4152784815288753,-2.997151542184878,-0.26943344720911583,0.5305934914524981,-3.629338164379335,-2.281472851122261,-0.9231391585397457,-2.8143474245869085,-1.1758275750960308,0.25440816897104446,-1.2460640058359393,-0.783565660117064,1.7081408189632885,-2.061054745628366,-1.8892109361432943,0.7460696614945648,-2.9057494833858932,-0.7226305111525733,1.2634510510536778,-4.589501478388868,-0.6609073437186097,-0.24856260118900922,-3.7668777417319594,0.4651592491455653,0.8622099615784363,-2.283748685091449,0.6973575734339934,2.2552513710785043,-3.118879811406926,-0.2534871965287029,0.4413147399033097,-3.5779767179562256,-2.2780014762470047,-1.119989579883551,-2.7488498661647394,-1.0947477105368597,0.15502190148755912,-1.2040448515464401,-0.8692154838579839,1.717907856638122,-2.1875045863238625,-2.068521581396752,0.6658255875833812,-2.934672967326309,-0.7577954962132943,1.1636558766600829,-4.5892767510336485,-0.6660463156250428,-0.25643878185460045,-3.7322501308004883,0.45146723376475817,0.9565477868842236,-2.181564500805144,0.8036570419437504,2.376642445398907,-3.038591121038304,-0.3138565074460505,0.4481177959702578,-3.6614408554477595,-2.286887395418202,-0.9719768625444255,-2.8044142352145993,-1.169373846028401,0.24100970619439854,-1.253728605219255,-0.8171840378494087,1.661104364709082,-2.110755225452415,-1.9346975872392096,0.7023327914272408,-2.9215026781264517,-0.7416151767372257,0.40195948628866596,-4.087937952281125,-1.9944454783527097,1.868300296627583,-4.202983856534407,-0.639229972298727,2.296386126018553,-2.272397661996202,-0.9385282651992043,0.8300453156796359,-2.157351757742921,-2.293743771253187,-0.8890041656431976,-3.5784270246524437,-0.5543720552184214,0.5773366446957195,-3.6934729289057247,0.8008434508355614,1.0054224740866895,-1.7628867343675205,0.5015451579350841,-0.46091833625222767,-1.6478408301142393,-0.8536703481188986,0.7036909801876777,-2.9254123433243233,-0.7464501602088127,0.40495886381147095,-4.081975548031247,-1.9854497774412967,1.871299674150388,-4.197021452284528,-0.630234271387314,2.299385503541358,-2.266435257746324,-0.9295325642877913,0.8330446932024409,-2.151389353493043,-2.284748070341774,-0.8860047881203926,-3.5724646204025654,-0.5453763543070084,0.5803360222185245,-3.6875105246558464,0.8098391517469744,1.0084218516094945,-1.7569243301176423,0.5105408588464971,-0.4579189587294227,-1.641878425864361,-0.8446746472074856,0.7066903577104827,-2.919449939074445,-0.7374544592973997
159,1.3500851289328477,-4.535182386274825,-0.8019012624712543,-0.044783972876170974,-3.757518601441791,0.40208346607710266,1.1361305702575362,-2.1818772391679184,0.7525048400071785,2.530999672066555,-2.959541024000953,-0.4514798885411784,0.5378160659778393,-3.5798848748937404,-2.359985224944168,-0.8570530358311794,-2.802221090060706,-1.1560004963958113,0.3238615073025277,-1.2265797277868333,-0.8055791224657354,1.7187306091115464,-2.0042435126198677,-2.009563851014092,0.8369733181176877,-2.8808810570308294,-0.8037401924684948,1.3118034099715508,-4.5475552809023085,-0.8416692318327147,-0.16318702869842694,-3.797508507654905,0.42901294133517603,1.1316412672452825,-2.1636271361079973,0.6854933199617552,2.648171463538171,-3.077158357656431,-0.4027238588325065,0.6560051752738354,-3.531794065618851,-2.380237647650651,-0.9098827404974773,-2.69861232495608,-1.2982979889219786,0.22684908126456335,-1.2663355043360054,-0.6818137467145355,1.756707372715636,-2.1010480884708924,-2.0405946215525823,0.8322635001016417,-2.897954908212934,-0.8163538542760047,1.2754784865372653,-4.567224149788783,-0.8236187773348188,-0.13789637652288933,-3.7759231471688866,0.3495027933996191,1.066227716178374,-2.2324530443954598,0.7591187247559885,2.4796025792385286,-3.0237540470153563,-0.4140028459784494,0.5322041994493506,-3.5714617458503066,-2.3907820008238776,-0.881170663610804,-2.78016074323041,-1.2176604300894396,0.32295342909045954,-1.2366906404569837,-0.8080444987330703,1.736328292150614,-2.02799164307688,-1.9811660694675082,0.7992159578138623,-2.901957395122883,-0.8158316380339445,0.33746384651208794,-4.019867545422141,-2.0590816108507037,2.006046582708245,-4.1425930167713,-0.9632850461771911,2.3225806675632925,-2.1853630748236452,-1.2260722746883208,0.653997931367135,-2.062637603474487,-2.3218688393618336,-0.7187737335773172,-3.627197947635771,-0.40675816751971716,0.9498090026188403,-3.7499234189849293,0.6890383971537954,1.2663430874738872,-1.792693477037275,0.42625116864266577,-0.4022396487222699,-1.6699680056881168,-0.6695453960308468,0.8019034669929876,-2.906280511229708,-0.816415221104019,0.33806957209368727,-4.013320241307796,-2.056037370912576,2.0066523082898446,-4.136045712656954,-0.9602408062390633,2.323186393144892,-2.1788157707093,-1.223028034750193,0.6546036569487343,-2.0560902993601418,-2.3188245994237056,-0.7181680079957179,-3.620650643521426,-0.4037139275815893,0.9504147282004396,-3.743376114870584,0.6920826370919233,1.2669488130554867,-1.78614617292293,0.4292954085807936,-0.4016339231406706,-1.6634207015737716,-0.666501156092719,0.8025091925745871,-2.899733207115363,-0.8133709811658912
160,1.458016462107572,-4.5007967323395945,-0.9399901796421376,0.12814447246165073,-3.7614334765102067,0.3580015256798055,1.3098612106587557,-2.1776674752159466,0.6665964119128485,2.6397332003046774,-2.9170307310453345,-0.6313952934090947,0.5442407555909277,-3.5286716225549752,-2.4299521687902668,-0.7856312340549938,-2.7893083667255874,-1.1319604634683236,0.3960855041421114,-1.2055423654313278,-0.8233655772352807,1.7259574937880326,-1.9449056212607154,-2.1213572825572236,0.9270509831248417,-2.853169548885461,-0.881677878438709,1.3965841476979426,-4.571775631562948,-0.8421012237864597,-0.009029840464699845,-3.600555390936769,0.4408244946982678,1.4189473777191255,-2.2239614264184726,0.6516023400049376,2.4964180188522063,-2.9694969717520148,-0.5820298086447796,0.6738470617690673,-3.6393873042352203,-2.466502762488793,-0.800761156078246,-2.928887286944836,-1.0728255392924835,0.3236864709678505,-1.2250814005490303,-0.8685605144264684,1.6470236432160652,-1.945610119808771,-2.142918240414026,0.893339465459914,-2.8880944415260075,-0.8603139067937255,1.4306617377797042,-4.525675440055165,-0.8727474729117161,0.09148081620191661,-3.734865508106978,0.3847158906954192,1.2719285407725636,-2.1405752055049145,0.6392381894926044,2.6111094623503517,-2.931385137453102,-0.6182251741145309,0.5289202954371394,-3.613064853572012,-2.4070239436303495,-0.8102606261406484,-2.8222549216238244,-1.1495605800232145,0.37018709842999875,-1.227964619021761,-0.8950382812260292,1.7093680200077865,-2.0187745509699484,-2.1525016448331646,0.9004244181048515,-2.876820029538463,-0.8838928770688728,0.31977663411053214,-3.9626860279716998,-2.1019220068840676,2.1078940145544838,-4.078289918510476,-1.2135122060339418,2.3469112936523655,-2.1053377629461374,-1.4378568786844685,0.558793913208414,-1.9897338724073603,-2.3262666795345943,-0.5436508232053138,-3.655936077121948,-0.32417132312473673,1.2444665572386375,-3.771539967660725,0.564238477725389,1.4834838363365195,-1.7985878120963856,0.33989380507486233,-0.30463354410743204,-1.6829839215576086,-0.5485159957752634,0.9016302352235258,-2.8806369200340427,-0.8810141009046026,0.32010278238082457,-3.9575165816215065,-2.104919997125881,2.1082201628247756,-4.073120472160284,-1.2165101962757556,2.347237441922657,-2.1001683165959446,-1.4408548689262823,0.5591200614787062,-1.9845644260571678,-2.329264669776408,-0.5433246749350212,-3.6507666307717552,-0.327169313366551,1.2447927055089296,-3.766370521310532,0.5612404874835748,1.4838099846068111,-1.793418365746193,0.3368958148330481,-0.3043073958371397,-1.677814475207416,-0.5515139860170776,0.901956383493818,-2.87546747368385,-0.8840120911464165
161,1.5613657974904145,-4.462331686847347,-1.075417139831488,0.30236797008011307,-3.7620913793757302,0.3118780639258798,1.4823187168836702,-2.169466107802018,0.5788255858519826,2.7413165442939715,-2.8697064152736345,-0.8084696179053855,0.5501088045880811,-3.4758185059233337,-2.491097555098054,-0.7088890228222202,-2.775578198451717,-1.1038023513406858,0.47106172398133683,-1.1829529268780046,-0.8368548294145833,1.7300595513916384,-1.8831932343496214,-2.2241500331719513,1.0162137607358757,-2.822642306862676,-0.9561359846230357,1.524180009262548,-4.535177849015381,-1.0434646727531924,0.4677296969293416,-3.7481026560918176,0.4114898854169927,1.343296524368324,-2.153689963872641,0.469088753954876,2.5936240515407816,-2.943643556019538,-0.6892796844640282,0.6451103874550457,-3.451518033717894,-2.644367611087047,-0.7285170879610139,-2.7454081975615434,-1.086248728382826,0.2866823656332622,-1.2719847116799918,-0.843262605829455,1.7836886423433573,-2.102806016459616,-2.2403624307199372,0.9894743236964558,-2.869041373052303,-0.9583008867330771,1.566906948444421,-4.483353540612748,-1.0130697869486256,0.268615717913679,-3.761184865607829,0.32592695896549795,1.426638232791751,-2.150465485054662,0.5800271993154126,2.7249294633224928,-2.87263416005958,-0.7589695465987109,0.5802845608196334,-3.543111294193209,-2.4768050028553494,-0.7180066697111085,-2.820942619188291,-1.1378082569412258,0.44001584516696357,-1.2102232386351235,-0.8837080165913113,1.7383070756977055,-1.9323919136400416,-2.2227047625054346,1.0034613968056922,-2.846788389623936,-0.9483889017699684,0.33747970027920604,-3.909331176382074,-2.140577369524075,2.1965742027223802,-4.0135327234430545,-1.4105707472420133,2.3824384273281574,-2.031310537949844,-1.6009642800896804,0.5233439248849827,-1.9271089908888643,-2.3309709023717415,-0.37611831050645983,-3.66451033386939,-0.28832451581480867,1.4829761919367146,-3.7687118809303697,0.4416821064672527,1.6688404165424913,-1.7864896954371596,0.25128857361958556,-0.19025408590068316,-1.68228814837618,-0.47871804866247575,1.0031600584108487,-2.8479104359096166,-0.9446443979522445,0.33729849358210595,-3.9083682618375946,-2.1467925787088067,2.1963929960252804,-4.012569808898574,-1.4167859564267453,2.382257220631057,-2.030347623405364,-1.6071794892744125,0.5231627181878826,-1.9261460763443843,-2.337186111556474,-0.3762995172035599,-3.66354741932491,-0.2945397249995406,1.4827949852396145,-3.7677489663858896,0.43546689728252075,1.6686592098453912,-1.7855267808926796,0.2450733644348536,-0.19043529259778325,-1.6813252338317,-0.4849332578472077,1.0029788517137486,-2.846947521365137,-0.9508596071369765
162,1.659989154322316,-4.41984870338422,-1.2076476746981242,0.47746283128113465,-3.7593993632209033,0.2638951090470658,1.6530863697954226,-2.1572151536010513,0.48953875317637197,2.835612692836604,-2.8176644937643673,-0.9820040305688181,0.5556609463126467,-3.421443761728456,-2.5431800709624395,-0.6268653767285346,-2.76099442156514,-1.0716372872172495,0.5487581617857533,-1.1588102119452874,-0.8459936430879432,1.7312844848269346,-1.819259552108604,-2.3175364268331333,1.1043736580540346,-2.7893294576647536,-1.0268206588930338,1.6742940313102113,-4.334887504532599,-1.1383619162743805,0.5357199631620152,-3.839393413891097,0.07309489533473504,1.6137810940892825,-2.0570519710801953,0.6288842059288151,2.9066676030663823,-2.7747304114841937,-0.9440400657302216,0.5000490716365686,-3.434449791083818,-2.3762731183798063,-0.7211211773077222,-2.599516542494155,-1.1038401026664553,0.6813013726952611,-1.2994917128950412,-0.7874032229714784,1.6576074712321724,-1.9607862713010227,-2.295683022592039,1.1060374287355212,-2.787538452345265,-0.9929527934188538,1.6480775467399766,-4.448658445190253,-1.1877594031534646,0.4687740870563465,-3.775084519295021,0.2804168520462669,1.6569752564495748,-2.1819021988614136,0.5039075116057965,2.836278716133205,-2.8554761247566454,-0.9642687435939349,0.5538100606878744,-3.444632419525642,-2.5273527775612887,-0.6254933989957556,-2.7710584936304103,-1.0591765223615575,0.5627077703974726,-1.1778761731968028,-0.8356858628020277,1.7420112300811028,-1.8514500990920348,-2.303862118001759,1.1053926585687246,-2.813267309193528,-1.0117226329777462,0.37943428395984413,-3.856866709228103,-2.180359665333456,2.2812125183854337,-3.950482167216625,-1.568415474176545,2.4314815527392737,-1.9628014063298487,-1.7313400276205548,0.5297033183136843,-1.8691859483413271,-2.3432842187774656,-0.22111443544554343,-3.6559653930896445,-0.2832619090767088,1.6806637989800461,-3.749580851078166,0.328682282080202,1.8309328333338863,-1.76190009019139,0.1657577286361922,-0.07084540109170323,-1.6682846322028682,-0.4461864625207187,1.1051835586468652,-2.8093833997097466,-1.0073009683486318,0.37737104026809054,-3.862292403244928,-2.1884292730812502,2.27914927469368,-3.95590786123345,-1.5764850819243392,2.42941830904752,-1.9682271003466738,-1.739409635368349,0.5276400746219307,-1.8746116423581518,-2.35135382652526,-0.22317767913729702,-3.6613910871064697,-0.291331516824503,1.6786005552882926,-3.7550065450949917,0.3206126743324078,1.8288695896421328,-1.767325784208215,0.157688120888398,-0.07290864478345682,-1.6737103262196933,-0.4542560702685129,1.1031203149551116,-2.8148090937265717,-1.015370576096426
163,1.7537582349338974,-4.373416848040972,-1.336159930731312,0.6529989603040962,-3.7532694573672836,0.21424202784494417,1.8217511511476,-2.1408643666960083,0.399088288223314,2.922510425777401,-2.7610117573696975,-1.151313670352942,0.5611361926610796,-3.3656633874078805,-2.5859941704875458,-0.5396230819687216,-2.7455159967341913,-1.0355922119112897,0.6291291088747821,-1.1331109060629165,-0.8507459515329198,1.7298883835045833,-1.7532582967366053,-2.401147910109176,1.1914436719043398,-2.7532638770519444,-1.0934529411321159,1.8547054137934942,-4.457910991900322,-1.486061526777152,0.6438144838706007,-3.7620129902450015,0.26907399060039405,1.9167106082840486,-2.146805884823258,0.5846386197027403,2.94493390023093,-2.7956544079703876,-1.3124704062632249,0.5348702406294629,-3.3993020819489943,-2.4899636908593985,-0.49337471956203616,-2.863452908897453,-1.018366773270186,0.6962822260476875,-0.9803077701241333,-0.7619955547915138,1.805973048935731,-1.7472496972750888,-2.362316709566831,1.23798940027874,-2.7690870916480796,-1.0721827564031465,1.751888248395113,-4.394254124977679,-1.3679127229945292,0.6976443543886669,-3.8033470850075854,0.22563636067497206,1.8779584140353545,-2.199536740499372,0.41178441854504744,2.932202308041801,-2.7904437804694657,-1.1817646651244538,0.5290110948958419,-3.355687204186232,-2.562044298026063,-0.5252327991106045,-2.7647801642161385,-0.9684952143565619,0.6550812605360833,-1.1609698197079252,-0.7823471564864866,1.7093251545425296,-1.7518768596780188,-2.3758962401559875,1.2034847544655982,-2.777611972342802,-1.0751299397405079,0.4350302202102463,-3.809382096884894,-2.2251777099027814,2.362868414132553,-3.8936447920383683,-1.6994974874672657,2.488758302586024,-1.9027072246474894,-1.842043405461654,0.5609201086637179,-1.8184445294940157,-2.367723627897169,-0.08226237981371742,-3.6388904520539436,-0.30077105719050046,1.8455758141085887,-3.7231531472074173,0.2249091652450148,1.9714657025620603,-1.7322155798165388,0.08236324725062683,0.043627508639753954,-1.6479528846630647,-0.44331697518488855,1.2032479613861533,-2.7707988383507165,-1.071407231326077,0.4318263505695594,-3.8182302461770226,-2.232144354892528,2.359664544491866,-3.9024929413304967,-1.706464132457013,2.485554432945337,-1.9115553739396178,-1.8490100504514009,0.557716239023031,-1.827292678786144,-2.374690272886916,-0.08546624945440429,-3.647738601346072,-0.30773770218024743,1.8423719444679019,-3.7320012964995457,0.21794252025526784,1.9682618329213735,-1.7410637291086672,0.07539660226087985,0.04042363899906709,-1.656801033955193,-0.4502836201746355,1.2000440917454664,-2.779646987642845,-1.0783738763158242
164,1.8425606735775881,-4.323112624141876,-1.4604467287681593,0.828541294217163,-3.7436191117567166,0.16311477834668042,1.9879051160784025,-2.120371534176769,0.30783115765508673,3.0019244954388276,-2.699865046561929,-1.3157303494597525,0.5667706333120286,-3.30859078061935,-2.619370885982451,-0.4472487460483965,-2.7290972682341903,-0.9958093788676113,0.712115075812843,-1.105849690654243,-0.8510929995592048,1.726134455173268,-1.6853432030394027,-2.474654506674044,1.2773378746952155,-2.7144811573980596,-1.155769864163682,1.9675111636482039,-4.456390363889841,-1.4953906614898549,0.751284419341539,-3.705703799884104,0.2861369959117592,1.928207687406295,-2.359401970923713,0.2666090831526397,3.093271868640568,-2.646102056266941,-1.272911724678695,0.5387713031245807,-3.436493854241329,-2.5678414538200043,-0.530676927051859,-2.5106875948961447,-0.9387586580321597,0.6540502455574478,-1.1669882153931057,-0.8603874202205637,1.702184262971093,-1.5736598254864071,-2.4560128896996396,1.2630755029547336,-2.7319284601226976,-1.1298195911095648,1.8506896941998878,-4.351137795890667,-1.4504327942134374,0.8358326066677929,-3.773859919372992,0.17339458120832152,2.006030749656633,-2.1595987843083178,0.33086614678502535,3.020887837188728,-2.736876660825992,-1.2929612286367336,0.5855014085951947,-3.3211323390590275,-2.6073197207821943,-0.4293556789369004,-2.7438544625413535,-0.9834923453604355,0.7408424640519401,-1.1295933274766787,-0.8260207797837317,1.7556995515840352,-1.7068712039943532,-2.4498481552054905,1.295766079125914,-2.7403655616836726,-1.1382267869985845,0.4948781980145194,-3.7661386317498273,-2.274696985319914,2.439098626067821,-3.8428844650568594,-1.8119691990240754,2.548148729997703,-1.849943580112438,-1.9396199097538922,0.6039283019444017,-1.7731977468054059,-2.4023476960497314,0.03868196614371566,-3.6168178154282087,-0.33315422456497146,1.982902394197017,-3.693563648735241,0.12957356173086754,2.0919524981268993,-1.700622763790819,0.0019228510010507183,0.1477320700735978,-1.6238769304837868,-0.4608049352947883,1.2934153480707093,-2.733380697770323,-1.136387067159432,0.493461815367338,-3.7744262120090513,-2.2780755081874142,2.4376822434206398,-3.8511720453160834,-1.815347721891575,2.5467323473505217,-1.858231160371662,-1.9429984326213918,0.6025119192972204,-1.7814853270646298,-2.4057262189172306,0.037265583496534305,-3.6251053956874326,-0.3365327474324711,1.9814860115498356,-3.7018512289944647,0.12619503886336791,2.090536115479718,-1.7089103440500428,-0.0014556718664489043,0.14631568742641643,-1.6321645107430107,-0.4641834581622879,1.291998965423528,-2.741668278029547,-1.1397655900269315
165,1.9263002255671031,-4.269019775662516,-1.5800175655980546,1.0036512655951135,-3.7303716280801757,0.11071513644822706,2.1511467487658438,-2.095702748076674,0.2161275116746253,3.0737957087378334,-2.6343508956590145,-1.4746051903716564,0.5727962496714357,-3.2503363970535335,-2.643178494799467,-0.34985271030055376,-2.711688249471193,-0.9524457927531851,0.7976427728701766,-1.0770193694676915,-0.8470334175267868,1.720291732842166,-1.6156675170500319,-2.5377661195730683,1.3619714992186398,-2.673019572565104,-1.2135254915624207,1.8531370516762502,-4.079975707146938,-1.5750867324460323,1.0805352331920033,-3.7911942788246518,0.1470266992226794,2.1822577478801635,-2.2846676772862895,0.41765502272068933,3.202860154830088,-2.6740704272736133,-1.5848321644172418,0.6075524110517909,-3.2416666271120937,-2.607611599943144,-0.3306949706811448,-2.6610641505406005,-0.8077152228140044,0.8544530933830412,-1.1819849193586855,-0.7107771322555416,1.8843531891909948,-1.3004618435988233,-2.650115522897028,1.4168067388153982,-2.651885703892712,-1.171432081603703,1.9035351229175566,-4.282307164766273,-1.6751659228659637,1.0269951475867516,-3.830705034267384,0.06487234894760086,2.2114865644465294,-2.229397058414081,0.24596031059639234,3.088026539777334,-2.6809991889129705,-1.4940779612171722,0.5512563960891752,-3.1724115470627607,-2.644430573397463,-0.32528357924162954,-2.7208094165638714,-0.9043923015838986,0.859207837618148,-1.1195014407105686,-0.7233043399351071,1.735747812948953,-1.5711035712094579,-2.4633426117486716,1.3813714802678523,-2.700904302738421,-1.1992351314005354,0.5588571898342504,-3.726171092985847,-2.32802432692063,2.5136526805404493,-3.7970457857190456,-1.9111893866328888,2.610747324996856,-1.8027895043905244,-2.0274413302709253,0.6559518342906571,-1.7319148116573255,-2.4442762705586665,0.14733900125372834,-3.5923104852189915,-0.37540195734793314,2.1021344919599274,-3.6631851779521907,0.04143298293980813,2.199229136416334,-1.6689288966236693,-0.07481896069822813,0.24443364571013504,-1.5980542038904706,-0.4916539009859695,1.3790431631252922,-2.697549994804758,-1.2014216438094292,0.5579393412553827,-3.7291922384233507,-2.3252110391664416,2.5127348319615814,-3.8000669311565494,-1.9083760988787002,2.609829476417988,-1.8058106498280282,-2.0246280425167367,0.6550339857117894,-1.7349359570948293,-2.441462982804478,0.14642115267486067,-3.5953316306564957,-0.3725886695937445,2.1012166433810595,-3.6662063233896944,0.04424627069399678,2.198311287837466,-1.671950042061173,-0.07200567294403948,0.24351579713126736,-1.6010753493279744,-0.48884061323178085,1.3781253145464243,-2.700571140242262,-1.1986083560552405
166,2.004896896228802,-4.211229070008345,-1.6944005497547412,1.1778882824621486,-3.7134565757487055,0.0572498995970403,2.311082296144809,-2.0668326524695364,0.1243392626772084,3.1380909099114622,-2.564605146729176,-1.627311186674573,0.5794397484654804,-3.191007427793646,-2.6573230391832525,-0.24756886530117272,-2.6932349335340064,-0.905672589831471,0.8856251483814875,-1.0466110102548374,-0.8385832267513029,1.712633762148141,-1.5443835045144771,-2.590233676103084,1.4452610223051447,-2.6289200401315913,-1.266491888253022,2.0291850975438295,-4.419438940327244,-1.6390856341168203,1.1230682526454714,-3.5211119962662103,-0.0202115974048179,2.142163992348083,-2.1139590265397885,-0.07320951444450535,3.213200855362193,-2.7711134513548084,-1.6244654285562572,0.37165856647986073,-3.22303720824731,-2.492985223602799,-0.21150407615759323,-2.7795842940305,-0.9087929387253795,0.8874268355859322,-0.9993479756704968,-0.9752690630793855,1.771890489532874,-1.8148226676747548,-2.653222131339465,1.4158862516675812,-2.7053019450138884,-1.2984051914086787,1.9600552985049906,-4.28857408960613,-1.5573260553583825,1.1632224368194932,-3.622250748682721,0.1517879244214233,2.3553646799153665,-2.0178996044096795,0.0821152748656595,3.152197541600864,-2.6842229453330884,-1.6269987049141463,0.565833557617107,-3.2975793311888886,-2.5937020132159123,-0.23099930406839042,-2.6312559902654797,-0.8845880334361065,0.9611429390274826,-1.0269048459924381,-0.9542606829918703,1.75797580071298,-1.6932281869158472,-2.663374662771676,1.4605991187662366,-2.657739467799284,-1.2557933691751262,0.622883060765286,-3.68879339855087,-2.3815005732802437,2.5847470050254904,-3.753797416072473,-1.998271735746003,2.6718740800805776,-1.7585953783825325,-2.10587146432491,0.7100101358203736,-1.6935913608609297,-2.4891003018591507,0.24407078931128545,-3.566550580749739,-0.4215112986943086,2.2059347335714894,-3.6315545982713417,-0.03828246116006784,2.293061808626577,-1.6363525605814013,-0.14588218973897504,0.3311978643663729,-1.5713485430597984,-0.5291110272732158,1.4579724346959315,-2.6625729795661357,-1.2636913815096094,0.6234544912668701,-3.6819523686512725,-2.371373249442712,2.585318435527074,-3.7469563861728754,-1.9881444119084715,2.6724455105821616,-1.751754348482935,-2.095744140487379,0.7105815663219577,-1.686750330961332,-2.47897297802162,0.2446422198128695,-3.5597095508501413,-0.41138397485677713,2.2065061640730734,-3.624713568371744,-0.02815513732253616,2.293633239128161,-1.6295115306818038,-0.1357548659014436,0.3317692948679569,-1.5645075131602009,-0.5189837034356845,1.4585438651975156,-2.655731949666538,-1.2535640576720781
167,2.0782870094036263,-4.149838060899469,-1.8031442638563724,1.350811219906662,-3.6928101909530606,0.002930070657026329,2.4673270746700395,-2.033744664640181,0.03282865694756265,3.194802864167004,-2.4907725345865908,-1.773245677565836,0.5869214198321849,-3.1307074973834816,-2.661748697079152,-0.14055436966477952,-2.673679627437072,-0.8556743625657531,0.9759614850985981,-1.014614101124193,-0.8257757762752168,1.7034372745955624,-1.4716419710706021,-2.6318501107886156,1.5271242472511122,-2.5822260810118314,-1.3144600200657945,2.029459625158472,-4.086505378292346,-1.8008811785886856,1.2102549145210333,-3.7913095035347624,0.02279807161176702,2.4594203404835837,-2.091657075603756,-0.015254722003635285,3.264419663882933,-2.542541791873512,-1.7820548019687434,0.8039150786402393,-3.273075761071874,-2.846932970236618,-0.06219540318491884,-2.7415439335664824,-0.8874981153400152,0.8978458472854867,-1.0405941152009441,-0.6659219650655827,1.7836501204573743,-1.3854196198819044,-2.7734728163678803,1.548346273405525,-2.6190808973781974,-1.3436523122449242,2.1162216113462797,-4.163693039685909,-1.8019482153409856,1.3137980568901488,-3.746323680250286,-0.01815471354256104,2.41629314800292,-2.081029737138933,0.08814983532004916,3.2187167024590506,-2.498399096574556,-1.6956436664783754,0.6531354849250661,-3.1377306130635017,-2.7001575928431527,-0.14928806953106455,-2.7203612536278787,-0.9163640910447282,0.9532070215817068,-1.0550673105165256,-0.810059542182118,1.7556305760378375,-1.4724366699521485,-2.5938530439805425,1.534714316463993,-2.6093801751012173,-1.3060038787615518,0.6898887856438881,-3.6423031297839845,-2.4261596038632334,2.6563115130312323,-3.7033350624992996,-2.066358602747961,2.7366704584556594,-1.7074856854891707,-2.1669950980096493,0.7702477310683153,-1.6464537527738559,-2.5267960991249216,0.3339055035858778,-3.52889956953425,-0.46136558529083016,2.3003282309732223,-3.5899315022495646,-0.10156458417555769,2.3806871763976494,-1.594082125239436,-0.2022010794372464,0.4142644490103051,-1.533050192524121,-0.5620020805525188,1.5352879810207687,-2.6181926275117102,-1.3141803416502398,0.6888252793431576,-3.630728529564019,-2.4154252068542448,2.6552480067305018,-3.691760462279334,-2.0556242057389724,2.735606952154929,-1.695911085269205,-2.1562607010006607,0.7691842247675849,-1.6348791525538902,-2.516061702115933,0.3328419972851473,-3.5173249693142843,-0.45063118828184157,2.2992647246724918,-3.578356902029599,-0.0908301871665691,2.379623670096919,-1.5825075250194702,-0.19146668242825782,0.41320094270957464,-1.5214755923041552,-0.5512676835435302,1.5342244747200382,-2.6066180272917445,-1.3034459446412512
